MLN_MID,IMDbMovieID,MovieName,MovieYear,MovieRating,MovieGenreList
6554,tt1646971,How to Train Your Dragon 2,2014,7.8,"Action,Adventure,Animation"
6579,tt1843866,Captain America: The Winter Soldier,2014,7.8,"Action,Adventure,Sci-Fi"
6582,tt1865505,Song of the Sea,2014,8.1,"Adventure,Animation,Drama"
6586,tt1877832,X-Men: Days of Future Past,2014,8,"Action,Adventure,Sci-Fi"
6608,tt2015381,Guardians of the Galaxy,2014,8.1,"Action,Adventure,Sci-Fi"
6617,tt2084970,The Imitation Game,2014,8,"Biography,Drama,History"
6657,tt2245084,Big Hero 6,2014,7.8,"Action,Adventure,Animation"
6661,tt2267998,Gone Girl,2014,8.1,"Crime,Drama,Mystery"
6662,tt2278388,The Grand Budapest Hotel,2014,8.1,"Adventure,Comedy,Drama"
6685,tt2380001,Ice Bear,2014,9.4,Documentary
6723,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),2014,7.8,"Comedy,Drama"
6726,tt2582802,Whiplash,2014,8.5,"Drama,Music"
6727,tt2582846,The Fault in Our Stars,2014,7.8,"Drama,Romance"
6750,tt2802144,Kingsman: The Secret Service,2014,7.7,"Action,Adventure,Comedy"
6760,tt2872718,Nightcrawler,2014,7.9,"Crime,Drama,Thriller"
6788,tt2980516,The Theory of Everything,2014,7.7,"Biography,Drama,Romance"
6811,tt3169706,Pride,2014,7.8,"Biography,Comedy,Drama"
6827,tt3313066,Coriolanus,2014,8.8,"Drama,History,War"
6837,tt3455822,Night Will Fall,2014,8,"Documentary,History,War"
6851,tt3784160,Valley Uprising,2014,8.2,Documentary
6853,tt3886670,A Royal Hangover,2014,7.7,"Documentary,News"
6854,tt3919118,Ghosts,2014,8.3,Drama
6855,tt3961802,Plant This Movie,2014,8,Documentary
6856,tt3967356,Skylight,2014,8.6,Drama
6857,tt4020156,National Theatre Live: A Streetcar Named Desire,2014,8.8,Drama
6858,tt4068480,Forgotten Four: The Integration of Pro Football,2014,7.9,Documentary
6860,tt4240878,The Milky Way,2014,8,"Documentary,Family"
6862,tt5334704,Twin Peaks: The Missing Pieces,2014,7.9,"Drama,Horror,Mystery"
6885,tt1392190,Mad Max: Fury Road,2015,8.1,"Action,Adventure,Sci-Fi"
6892,tt1596363,The Big Short,2015,7.8,"Biography,Comedy,Drama"
6900,tt1663202,The Revenant,2015,8,"Adventure,Drama,History"
6906,tt1754656,The Little Prince,2015,7.8,"Adventure,Animation,Drama"
6919,tt1895587,Spotlight,2015,8.1,"Crime,Drama,History"
6933,tt2096673,Inside Out,2015,8.2,"Adventure,Animation,Comedy"
6984,tt2488496,Star Wars: The Force Awakens,2015,8,"Action,Adventure,Fantasy"
7047,tt3170832,Room,2015,8.2,Drama
7085,tt3460252,The Hateful Eight,2015,7.8,"Crime,Drama,Mystery"
7087,tt3470838,The Widowmaker,2015,8.1,"Documentary,News"
7104,tt3590858,Urban & the Shed Crew,2015,7.7,Drama
7113,tt3659388,The Martian,2015,8,"Adventure,Drama,Sci-Fi"
7126,tt3710778,Beyond Glory,2015,8,War
7139,tt3778856,When Elephants Fight,2015,7.9,"Documentary,News"
7145,tt3824722,Remember the Sultana,2015,9,Documentary
7153,tt3876494,Figures of Speech,2015,8.7,"Comedy,Documentary,Drama"
7182,tt4476736,Hamlet,2015,8.6,Drama
7192,tt4691166,7 Letters,2015,8,Drama
7197,tt5094390,National Theatre Live: Man and Superman,2015,8.6,"Comedy,Drama"
7198,tt5226844,Branagh Theatre Live: The Winter's Tale,2015,7.9,Drama
7199,tt5270464,The 2015 World Series,2015,9.1,Documentary
7223,tt1431045,Deadpool,2016,8,"Action,Adventure,Comedy"
7268,tt2119532,Hacksaw Ridge,2016,8.2,"Biography,Drama,History"
7289,tt2543164,Arrival,2016,7.9,"Drama,Mystery,Sci-Fi"
7306,tt2800050,A Beautiful Planet,2016,7.7,Documentary
7311,tt2948356,Zootopia,2016,8,"Adventure,Animation,Comedy"
7356,tt3498820,Captain America: Civil War,2016,7.8,"Action,Adventure,Sci-Fi"
7369,tt3553976,Captain Fantastic,2016,7.9,"Comedy,Drama"
7390,tt3721954,Maudie,2016,7.7,"Biography,Drama,Romance"
7393,tt3741834,Lion,2016,8.1,"Biography,Drama"
7394,tt3748528,Rogue One: A Star Wars Story,2016,7.8,"Action,Adventure,Sci-Fi"
7397,tt3783958,La La Land,2016,8.1,"Comedy,Drama,Music"
7403,tt3846736,IRON WILL: Veterans Battle with PTSD,2016,8.2,Documentary
7414,tt4034228,Manchester by the Sea,2016,7.9,Drama
7438,tt4302938,Kubo and the Two Strings,2016,7.8,"Adventure,Animation,Family"
7501,tt4846340,Hidden Figures,2016,7.8,"Biography,Drama,History"
7503,tt4882548,Burn Your Maps,2016,8,Adventure
7515,tt5116896,Unchained: The Untold Story of Freestyle Motocross,2016,7.9,Documentary
7523,tt5433330,It's Not Yet Dark,2016,7.7,Documentary
7524,tt5434356,America's Diplomats,2016,8,Documentary
7532,tt5744820,Atlantic,2016,8.2,"Adventure,Documentary,News"
7535,tt5946128,Dear Zindagi,2016,7.7,"Drama,Romance"
7541,tt6857412,Cinema Twain,2016,7.7,Comedy
7558,tt1485796,The Greatest Showman,2017,8,"Biography,Drama,Musical"
7576,tt1856101,Blade Runner 2049,2017,8.2,"Drama,Mystery,Sci-Fi"
7587,tt2018111,And Then I Go,2017,8.4,Drama
7596,tt2180351,Eating Animals,2017,8.2,Documentary
7600,tt2249081,The Forgiven,2017,8,Thriller
7609,tt2380307,Coco,2017,8.6,"Adventure,Animation,Comedy"
7615,tt2543472,Wonder,2017,8,"Drama,Family"
7637,tt3300980,12th Man,2017,7.9,War
7638,tt3315342,Logan,2017,8.1,"Action,Drama,Sci-Fi"
7652,tt3501632,Thor: Ragnarok,2017,8,"Action,Adventure,Comedy"
7653,tt3521126,The Disaster Artist,2017,7.8,"Biography,Comedy,Drama"
7670,tt3829920,Only the Brave,2017,7.8,"Biography,Drama"
7671,tt3837842,Birds Like Us,2017,8,Animation
7673,tt3863632,Little Pink House,2017,8.2,Drama
7676,tt3890160,Baby Driver,2017,7.7,"Action,Crime,Music"
7678,tt3896198,Guardians of the Galaxy Vol. 2,2017,7.7,"Action,Adventure,Sci-Fi"
7690,tt4287080,Free to Rock,2017,7.9,"Documentary,History,Music"
7698,tt4459156,55 Steps,2017,8.1,"Biography,Drama"
7700,tt4468740,Paddington 2,2017,8.2,"Adventure,Animation,Comedy"
7720,tt4687392,Man in Red Bandana,2017,8.3,"Biography,Documentary,History"
7726,tt4746102,The Scent of Rain & Lightning,2017,7.9,"Drama,Mystery,Western"
7737,tt4925292,Lady Bird,2017,7.8,"Comedy,Drama"
7745,tt5013056,Dunkirk,2017,8.1,"Action,Drama,History"
7746,tt5020744,Good After Bad,2017,7.8,Drama
7747,tt5027774,"Three Billboards Outside Ebbing, Missouri",2017,8.3,"Crime,Drama"
7748,tt5030452,Don't Talk to Irene,2017,8.3,Comedy
7750,tt5052448,Get Out,2017,7.7,"Horror,Mystery,Thriller"
7755,tt5094942,The Man Who Built Cambodia,2017,9,Documentary
7763,tt5198796,Izzy Gets the F*ck Across Town,2017,8.4,"Comedy,Drama"
7767,tt5228304,Bees Make Honey,2017,8.5,"Comedy,Drama,Mystery"
7777,tt5358146,G-Funk,2017,9,"Documentary,Music"
7778,tt5362988,Wind River,2017,7.8,"Crime,Drama,Mystery"
7789,tt5472614,Not a War Story,2017,8.4,"Action,Biography,Comedy"
7801,tt5580036,"I, Tonya",2017,7.7,"Biography,Comedy,Drama"
7802,tt5580390,The Shape of Water,2017,7.8,"Adventure,Drama,Fantasy"
7805,tt5622520,New Money,2017,9.3,"Crime,Drama,Thriller"
7808,tt5649144,The Florida Project,2017,7.7,Drama
7832,tt5776858,Phantom Thread,2017,8.1,"Drama,Romance"
7843,tt5884784,The Super,2017,7.8,Thriller
7867,tt6164762,The Delinquent Season,2017,9.8,Drama
7881,tt6338476,Lost in London,2017,7.8,"Comedy,Drama"
7889,tt6654082,Boston,2017,7.7,Documentary
7890,tt6680050,Ulugh Beg: Through Hardships to the Stars,2017,9.6,Documentary
7893,tt6820256,Arctic,2017,10,Drama
7894,tt6846530,National Theatre Live: Edward Albee's Who's Afraid of Virginia Woolf?,2017,8.4,Drama
7895,tt6846664,National Theatre Live: Angels in America Part One - Millennium Approaches,2017,9,Drama
7896,tt6847810,National Theatre Live: Angels in America Part Two - Perestroika,2017,9.1,Drama
7897,tt6949260,Names on the Cup,2017,8.5,"Documentary,Sport"
7898,tt7122350,National Theatre Live: Follies,2017,8.3,Musical
7900,tt7295450,Between Worlds,2017,9.3,"Action,Mystery,Thriller"
7909,tt2140629,Arizona,2018,8.9,Comedy
7912,tt2850272,Monster,2018,7.9,Drama
7913,tt3294746,The Public,2018,8.7,Drama
7926,tt5314450,Burden,2018,8,Drama
7930,tt5607096,"Juliet, Naked",2018,7.7,"Comedy,Drama,Music"
7936,tt5929754,Wildlife,2018,8,Drama
7937,tt6169694,I Think We're Alone Now,2018,7.7,"Drama,Sci-Fi"
7948,tt6952960,The Kindergarten Teacher,2018,7.8,Drama
7949,tt6998518,Mandy,2018,8.2,"Action,Thriller"
7950,tt7158430,Hearts Beat Loud,2018,7.7,"Drama,Music"
